hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_month_num,arrival_date,total_nights,total_guests,estimated_revenue,is_family,arrival_season,lead_time_group
City Hotel,0,16,2015,July,30,25,2,1,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,86.0,0,0,Check-Out,2015-07-28,7,2015-07-25,3,2.0,258.0,0,Summer,0-30 days
City Hotel,0,16,2015,July,30,25,2,1,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,0.0,0,Transient-Party,63.0,0,0,Check-Out,2015-07-28,7,2015-07-25,3,1.0,189.0,0,Summer,0-30 days
City Hotel,0,110,2015,July,30,25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Check-Out,2015-07-28,7,2015-07-25,3,2.0,283.5,0,Summer,91-180 days
City Hotel,1,110,2015,July,30,25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Canceled,2015-07-16,7,2015-07-25,3,2.0,283.5,0,Summer,91-180 days
City Hotel,0,110,2015,July,30,25,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17.0,0.0,0,Transient-Party,36.25,0,0,Check-Out,2015-07-28,7,2015-07-25,3,1.0,108.75,0,Summer,91-180 days
City Hotel,0,16,2015,July,30,25,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,86.0,0,0,Check-Out,2015-07-28,7,2015-07-25,3,2.0,258.0,0,Summer,0-30 days
City Hotel,0,110,2015,July,30,25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Check-Out,2015-07-28,7,2015-07-25,3,2.0,283.5,0,Summer,91-180 days
City Hotel,0,16,2015,July,30,25,2,1,3,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,124.7,0,0,Check-Out,2015-07-28,7,2015-07-25,3,3.0,374.1,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,1,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,1.0,0.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,1,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,2015-07-22,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,2,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,16,2015,July,30,25,2,2,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,4,No Deposit,1.0,0.0,0,Transient-Party,63.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,1.0,252.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,1.0,240.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,1,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,19,2015,July,30,25,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,1,Check-Out,2015-07-29,7,2015-07-25,4,2.0,248.0,0,Summer,0-30 days
City Hotel,1,125,2015,July,31,26,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.5,0,0,Canceled,2015-04-16,7,2015-07-26,1,2.0,85.5,0,Summer,91-180 days
City Hotel,0,0,2015,July,31,26,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-27,7,2015-07-26,1,2.0,0.0,0,Summer,0-30 days
City Hotel,1,81,2015,July,31,26,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Canceled,2015-05-07,7,2015-07-26,3,2.0,229.5,0,Summer,31-90 days
City Hotel,0,5,2015,July,31,26,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-31,7,2015-07-26,5,2.0,0.0,0,Summer,0-30 days
City Hotel,1,87,2015,July,31,26,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,58.9,0,0,Canceled,2015-06-29,7,2015-07-26,5,2.0,294.5,0,Summer,31-90 days
City Hotel,1,27,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,7,2015-07-27,2,2.0,124.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,2.0,124.0,0,Summer,0-30 days
City Hotel,1,25,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,2015-07-22,7,2015-07-27,2,2.0,124.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,E,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,3.0,168.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,2.0,124.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,1.0,120.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,1.0,0.0,0,Summer,0-30 days
City Hotel,1,89,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,76.5,0,0,Canceled,2015-07-06,7,2015-07-27,2,2.0,153.0,0,Summer,31-90 days
City Hotel,0,25,2015,July,31,27,1,1,3,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,3.0,168.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,1.0,120.0,0,Summer,0-30 days
City Hotel,0,25,2015,July,31,27,1,1,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Check-Out,2015-07-29,7,2015-07-27,2,3.0,168.0,0,Summer,0-30 days
City Hotel,1,25,2015,July,31,27,1,1,3,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Canceled,2015-07-22,7,2015-07-27,2,3.0,168.0,0,Summer,0-30 days
City Hotel,0,126,2015,July,31,27,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient-Party,85.5,1,1,Check-Out,2015-07-30,7,2015-07-27,3,2.0,256.5,0,Summer,91-180 days
City Hotel,0,0,2015,July,31,27,1,2,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,1,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-07-30,7,2015-07-27,3,1.0,195.0,0,Summer,0-30 days
City Hotel,0,0,2015,July,31,27,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,27.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-07-30,7,2015-07-27,3,2.0,225.0,0,Summer,0-30 days
City Hotel,0,126,2015,July,31,27,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient-Party,76.5,0,1,Check-Out,2015-07-30,7,2015-07-27,3,2.0,229.5,0,Summer,91-180 days
City Hotel,1,81,2015,July,31,27,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Canceled,2015-06-12,7,2015-07-27,3,2.0,229.5,0,Summer,31-90 days
City Hotel,0,114,2015,July,31,27,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,76.5,0,2,Check-Out,2015-07-30,7,2015-07-27,3,2.0,229.5,0,Summer,91-180 days
City Hotel,0,74,2015,July,31,27,3,7,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,7.0,0.0,0,Transient,69.4,0,0,Check-Out,2015-08-06,7,2015-07-27,10,3.0,694.0,1,Summer,31-90 days
City Hotel,0,74,2015,July,31,27,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,0.0,0,Transient,55.9,0,0,Check-Out,2015-08-06,7,2015-07-27,10,2.0,559.0,0,Summer,31-90 days
City Hotel,0,0,2015,July,31,28,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-28,7,2015-07-28,0,2.0,0.0,0,Summer,0-30 days
City Hotel,0,0,2015,July,31,28,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-28,7,2015-07-28,0,2.0,0.0,0,Summer,0-30 days
City Hotel,0,1,2015,July,31,28,0,2,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,3,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-07-30,7,2015-07-28,2,1.0,130.0,0,Summer,0-30 days
City Hotel,0,0,2015,July,31,28,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-30,7,2015-07-28,2,2.0,0.0,0,Summer,0-30 days
City Hotel,0,0,2015,July,31,28,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-07-31,7,2015-07-28,3,2.0,0.0,0,Summer,0-30 days
City Hotel,0,75,2015,July,31,28,0,3,2,1.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,91.38,0,0,Check-Out,2015-07-31,7,2015-07-28,3,3.0,274.14,1,Summer,31-90 days
City Hotel,0,69,2015,July,31,28,2,5,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,27.0,0.0,0,Transient,88.4,0,1,Check-Out,2015-08-04,7,2015-07-28,7,3.0,618.8000000000001,0,Summer,31-90 days
City Hotel,0,64,2015,July,31,28,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient,88.4,0,1,Check-Out,2015-08-04,7,2015-07-28,7,2.0,618.8000000000001,0,Summer,31-90 days
City Hotel,0,2,2015,July,31,29,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-07-30,7,2015-07-29,1,1.0,65.0,0,Summer,0-30 days
City Hotel,0,0,2015,July,31,29,0,1,2,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-07-30,7,2015-07-29,1,2.0,0.0,0,Summer,0-30 days
City Hotel,0,122,2015,July,31,29,0,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient-Party,76.5,0,1,Check-Out,2015-08-01,7,2015-07-29,3,3.0,229.5,1,Summer,91-180 days
City Hotel,0,138,2015,July,31,29,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,58.9,0,0,Check-Out,2015-08-01,7,2015-07-29,3,2.0,176.7,0,Summer,91-180 days
City Hotel,0,122,2015,July,31,29,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient-Party,76.5,0,1,Check-Out,2015-08-01,7,2015-07-29,3,3.0,229.5,1,Summer,91-180 days
City Hotel,1,106,2015,July,31,29,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.75,0,2,Canceled,2015-06-03,7,2015-07-29,7,3.0,747.25,1,Summer,91-180 days
City Hotel,0,115,2015,July,31,29,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Check-Out,2015-08-05,7,2015-07-29,7,2.0,535.5,0,Summer,91-180 days
City Hotel,0,102,2015,July,31,29,2,5,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,46.66,0,0,Check-Out,2015-08-05,7,2015-07-29,7,2.0,326.62,0,Summer,91-180 days
City Hotel,0,85,2015,July,31,30,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Check-Out,2015-08-02,7,2015-07-30,3,2.0,229.5,0,Summer,31-90 days
City Hotel,1,115,2015,July,31,30,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,55.08,0,0,Canceled,2015-05-05,7,2015-07-30,3,2.0,165.24,0,Summer,91-180 days
City Hotel,1,92,2015,July,31,31,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Canceled,2015-07-11,7,2015-07-31,1,2.0,76.5,0,Summer,91-180 days
City Hotel,0,100,2015,July,31,31,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,55.96,0,1,Check-Out,2015-08-02,7,2015-07-31,2,2.0,111.92,0,Summer,91-180 days
City Hotel,0,0,2015,July,31,31,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient,36.0,0,0,Check-Out,2015-08-04,7,2015-07-31,4,2.0,144.0,0,Summer,0-30 days
City Hotel,0,78,2015,July,31,31,2,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,68.0,0,0,Check-Out,2015-08-05,7,2015-07-31,5,1.0,340.0,0,Summer,31-90 days
City Hotel,0,80,2015,July,31,31,2,7,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,15.0,0.0,0,Transient-Party,75.79,0,1,Check-Out,2015-08-09,7,2015-07-31,9,3.0,682.11,1,Summer,31-90 days
City Hotel,0,80,2015,July,31,31,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15.0,0.0,0,Transient-Party,63.46,0,0,Check-Out,2015-08-09,7,2015-07-31,9,2.0,571.14,0,Summer,31-90 days
City Hotel,1,130,2015,July,31,31,4,11,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,68.0,0,0,No-Show,2015-07-31,7,2015-07-31,15,1.0,1020.0,0,Summer,91-180 days
City Hotel,0,0,2015,August,31,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-02,8,2015-08-01,1,2.0,75.0,0,Summer,0-30 days
City Hotel,0,117,2015,August,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,B,B,1,No Deposit,17.0,0.0,0,Transient-Party,89.75,0,0,Check-Out,2015-08-04,8,2015-08-01,3,2.0,269.25,0,Summer,91-180 days
City Hotel,0,117,2015,August,31,1,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17.0,0.0,0,Transient-Party,72.5,0,0,Check-Out,2015-08-04,8,2015-08-01,3,1.0,217.5,0,Summer,91-180 days
City Hotel,1,117,2015,August,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Canceled,2015-07-28,8,2015-08-01,3,2.0,283.5,0,Summer,91-180 days
City Hotel,1,130,2015,August,31,1,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,76.5,0,1,Canceled,2015-07-07,8,2015-08-01,3,2.0,229.5,0,Summer,91-180 days
City Hotel,0,117,2015,August,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Check-Out,2015-08-04,8,2015-08-01,3,2.0,283.5,0,Summer,91-180 days
City Hotel,1,130,2015,August,31,1,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,85.5,0,1,Canceled,2015-07-07,8,2015-08-01,3,2.0,256.5,0,Summer,91-180 days
City Hotel,0,117,2015,August,31,1,2,1,3,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,17.0,0.0,0,Transient-Party,138.5,0,0,Check-Out,2015-08-04,8,2015-08-01,3,3.0,415.5,0,Summer,91-180 days
City Hotel,1,2,2015,August,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Canceled,2015-07-30,8,2015-08-01,3,2.0,283.5,0,Summer,0-30 days
City Hotel,1,117,2015,August,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,0.0,0,Transient-Party,94.5,0,0,Canceled,2015-07-30,8,2015-08-01,3,2.0,283.5,0,Summer,91-180 days
City Hotel,0,117,2015,August,31,1,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,17.0,0.0,0,Transient-Party,72.5,0,0,Check-Out,2015-08-04,8,2015-08-01,3,1.0,217.5,0,Summer,91-180 days
City Hotel,0,117,2015,August,31,1,2,1,1,1.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,B,B,2,No Deposit,17.0,0.0,0,Transient-Party,80.75,0,1,Check-Out,2015-08-04,8,2015-08-01,3,2.0,242.25,1,Summer,91-180 days
City Hotel,0,4,2015,August,31,1,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,17.0,0.0,0,Transient-Party,36.25,0,0,Check-Out,2015-08-04,8,2015-08-01,3,1.0,108.75,0,Summer,0-30 days
City Hotel,0,135,2015,August,31,1,2,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,76.5,0,3,Check-Out,2015-08-06,8,2015-08-01,5,2.0,382.5,0,Summer,91-180 days
City Hotel,0,94,2015,August,31,1,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,76.5,0,0,Check-Out,2015-08-07,8,2015-08-01,6,2.0,459.0,0,Summer,91-180 days
City Hotel,0,2,2015,August,32,2,1,0,1,0.0,0,BB,AGO,Complementary,Direct,0,0,0,E,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-08-03,8,2015-08-02,1,1.0,0.0,0,Summer,0-30 days
City Hotel,0,83,2015,August,32,2,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Check-Out,2015-08-05,8,2015-08-02,3,2.0,229.5,0,Summer,31-90 days
City Hotel,0,0,2015,August,32,3,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-08-04,8,2015-08-03,1,2.0,0.0,0,Summer,0-30 days
City Hotel,0,6,2015,August,32,3,1,0,1,2.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,0.0,0.0,0,Transient,75.0,1,1,Check-Out,2015-08-04,8,2015-08-03,1,3.0,75.0,1,Summer,0-30 days
City Hotel,0,0,2015,August,32,3,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-08-04,8,2015-08-03,1,2.0,0.0,0,Summer,0-30 days
City Hotel,0,6,2015,August,32,3,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,0.0,0.0,0,Transient-Party,75.0,0,1,Check-Out,2015-08-04,8,2015-08-03,1,2.0,75.0,0,Summer,0-30 days
City Hotel,1,2,2015,August,32,3,1,0,2,0.0,0,BB,PRT,Undefined,Undefined,0,0,0,B,B,0,No Deposit,0.0,0.0,0,Transient-Party,12.0,0,1,Canceled,2015-08-01,8,2015-08-03,1,2.0,12.0,0,Summer,0-30 days
City Hotel,1,76,2015,August,32,3,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0.0,0,Transient,12.0,0,0,Canceled,2015-06-15,8,2015-08-03,3,2.0,36.0,0,Summer,31-90 days
City Hotel,0,84,2015,August,32,3,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,85.5,1,1,Check-Out,2015-08-06,8,2015-08-03,3,2.0,256.5,0,Summer,31-90 days
City Hotel,0,7,2015,August,32,3,1,2,2,1.0,1,BB,PRT,Complementary,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-08-06,8,2015-08-03,3,4.0,0.0,1,Summer,0-30 days
City Hotel,1,28,2015,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,2015-07-31,8,2015-08-03,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,28,2015,August,32,3,1,3,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,2015-08-07,8,2015-08-03,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,28,2015,August,32,3,1,3,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient,62.0,0,0,Check-Out,2015-08-07,8,2015-08-03,4,2.0,248.0,0,Summer,0-30 days
City Hotel,0,3,2015,August,32,3,1,3,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,2015-08-07,8,2015-08-03,4,1.0,240.0,0,Summer,0-30 days
City Hotel,0,28,2015,August,32,3,1,3,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Check-Out,2015-08-07,8,2015-08-03,4,3.0,336.0,0,Summer,0-30 days
City Hotel,0,28,2015,August,32,3,1,3,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,2015-08-07,8,2015-08-03,4,1.0,0.0,0,Summer,0-30 days
